"YearMonth","Year","Month","GEO","Products and product groups","COORDINATE","VALUE","MnthInf","AnnMnthInf","AnnInf"
"2017-11",2017,"11","Iqaluit, Nunavut","All-items","31.2",126,-0.4,-4.7,1.61
"2017-12",2017,"12","Canada","All-items","2.2",130.8,-0.38,-4.47,1.87
"2017-12",2017,"12","Canada","Food","2.3",143.4,0.35,4.28,1.99
"2017-12",2017,"12","Canada","Shelter","2.79",139.2,0.22,2.67,1.38
"2017-12",2017,"12","Canada","Clothing and footwear","2.139",92.4,-3.04,-30.96,0.54
"2017-12",2017,"12","Canada","Transportation","2.176",135.7,0,0,4.87
"2017-12",2017,"12","Canada","Health and personal care","2.201",124.4,0.16,1.94,1.47
"2017-12",2017,"12","Canada","Recreation, education and reading","2.219",111.2,-1.59,-17.5,0.91
"2017-12",2017,"12","Canada","Goods","2.274",119.4,-0.42,-4.93,1.7
"2017-12",2017,"12","Canada","Services","2.282",142.3,-0.35,-4.12,2.01
"2017-12",2017,"12","Newfoundland and Labrador","All-items","3.2",136.2,-0.37,-4.35,1.72
"2017-12",2017,"12","Newfoundland and Labrador","Food","3.3",144.7,0.28,3.41,1.19
"2017-12",2017,"12","Newfoundland and Labrador","Shelter","3.79",157.9,0.7,8.73,2
"2017-12",2017,"12","Newfoundland and Labrador","Clothing and footwear","3.139",97.5,-2.21,-23.52,5.18
"2017-12",2017,"12","Newfoundland and Labrador","Transportation","3.176",138.2,-0.79,-9.08,2.67
"2017-12",2017,"12","Newfoundland and Labrador","Health and personal care","3.201",119.7,0.08,0.96,1.1
"2017-12",2017,"12","Newfoundland and Labrador","Recreation, education and reading","3.219",110.1,-1.26,-14.11,0.09
"2017-12",2017,"12","Newfoundland and Labrador","Goods","3.274",127.7,-0.62,-7.19,1.67
"2017-12",2017,"12","Newfoundland and Labrador","Services","3.282",149.3,0,0,1.7
"2017-12",2017,"12","St. John's, Newfoundland and Labrador","All-items","4.2",135.7,-0.37,-4.35,1.5
"2017-12",2017,"12","St. John's, Newfoundland and Labrador","Shelter","4.79",153.7,0.65,8.08,1.25
"2017-12",2017,"12","Prince Edward Island","All-items","5.2",133.5,-0.89,-10.17,1.99
"2017-12",2017,"12","Prince Edward Island","Food","5.3",145.4,-1.56,-17.19,0.97
"2017-12",2017,"12","Prince Edward Island","Shelter","5.79",136.1,0.44,5.41,2.1
"2017-12",2017,"12","Prince Edward Island","Clothing and footwear","5.139",99.3,-5.88,-51.67,2.16
"2017-12",2017,"12","Prince Edward Island","Transportation","5.176",134.6,-0.22,-2.61,4.1
"2017-12",2017,"12","Prince Edward Island","Health and personal care","5.201",123.8,-1.12,-12.64,0.81
"2017-12",2017,"12","Prince Edward Island","Recreation, education and reading","5.219",114.2,-2.56,-26.74,1.87
"2017-12",2017,"12","Prince Edward Island","Goods","5.274",132.8,-1.41,-15.67,2.23
"2017-12",2017,"12","Prince Edward Island","Services","5.282",134.1,-0.45,-5.27,1.75
"2017-12",2017,"12","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",132.8,-0.97,-11.04,2
"2017-12",2017,"12","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",132.9,0.38,4.66,2.07
"2017-12",2017,"12","Nova Scotia","All-items","7.2",132.8,-0.3,-3.54,1.68
"2017-12",2017,"12","Nova Scotia","Food","7.3",148.5,0.27,3.29,1.02
"2017-12",2017,"12","Nova Scotia","Shelter","7.79",142.9,0.49,6.04,1.71
"2017-12",2017,"12","Nova Scotia","Clothing and footwear","7.139",94.2,-3.98,-38.58,0.21
"2017-12",2017,"12","Nova Scotia","Transportation","7.176",129.2,-0.23,-2.73,3.78
"2017-12",2017,"12","Nova Scotia","Health and personal care","7.201",121.3,-0.33,-3.89,1.08
"2017-12",2017,"12","Nova Scotia","Recreation, education and reading","7.219",115.8,-1.45,-16.08,1.67
"2017-12",2017,"12","Nova Scotia","Goods","7.274",128,-0.47,-5.5,1.67
"2017-12",2017,"12","Nova Scotia","Services","7.282",138.5,-0.14,-1.67,1.76
"2017-12",2017,"12","Halifax, Nova Scotia","All-items","8.2",131.5,-0.38,-4.47,1.54
"2017-12",2017,"12","Halifax, Nova Scotia","Shelter","8.79",137.6,0.29,3.54,1.18
"2017-12",2017,"12","New Brunswick","All-items","9.2",132.1,-0.23,-2.73,2.88
"2017-12",2017,"12","New Brunswick","Food","9.3",149.4,0.61,7.57,2.05
"2017-12",2017,"12","New Brunswick","Shelter","9.79",135.9,0.37,4.53,1.65
"2017-12",2017,"12","New Brunswick","Clothing and footwear","9.139",100.3,-3.19,-32.23,6.48
"2017-12",2017,"12","New Brunswick","Transportation","9.176",130.4,0,0,4.4
"2017-12",2017,"12","New Brunswick","Health and personal care","9.201",116.5,0.17,2.06,1.84
"2017-12",2017,"12","New Brunswick","Recreation, education and reading","9.219",116.4,-1.52,-16.79,3.93
"2017-12",2017,"12","New Brunswick","Goods","9.274",127.8,-0.16,-1.9,3.65
"2017-12",2017,"12","New Brunswick","Services","9.282",137.8,-0.29,-3.43,2.07
"2017-12",2017,"12","Saint John, New Brunswick","All-items","10.2",132,-0.23,-2.73,2.96
"2017-12",2017,"12","Saint John, New Brunswick","Shelter","10.79",138.1,0.29,3.54,1.54
"2017-12",2017,"12","Quebec","All-items","11.2",127.5,-0.16,-1.9,1.84
"2017-12",2017,"12","Quebec","Food","11.3",144.3,0.42,5.16,1.91
"2017-12",2017,"12","Quebec","Shelter","11.79",131.8,0.15,1.81,0.76
"2017-12",2017,"12","Quebec","Clothing and footwear","11.139",92,-2.44,-25.65,3.6
"2017-12",2017,"12","Quebec","Transportation","11.176",133.1,-0.3,-3.54,4.07
"2017-12",2017,"12","Quebec","Health and personal care","11.201",124.1,0.4,4.91,1.31
"2017-12",2017,"12","Quebec","Recreation, education and reading","11.219",99.3,-0.8,-9.19,0.2
"2017-12",2017,"12","Quebec","Goods","11.274",120.6,-0.25,-2.96,1.94
"2017-12",2017,"12","Quebec","Services","11.282",135.3,-0.07,-0.84,1.73
"2017-12",2017,"12","Québec, Quebec","All-items","12.2",127.2,-0.16,-1.9,1.6
"2017-12",2017,"12","Québec, Quebec","Shelter","12.79",131.7,0.08,0.96,0.3
"2017-12",2017,"12","Montréal, Quebec","All-items","13.2",127.9,-0.16,-1.9,1.91
"2017-12",2017,"12","Montréal, Quebec","Shelter","13.79",130.7,0.15,1.81,0.77
"2017-12",2017,"12","Ontario","All-items","14.2",132,-0.53,-6.18,1.54
"2017-12",2017,"12","Ontario","Food","14.3",144.3,0.7,8.73,1.98
"2017-12",2017,"12","Ontario","Shelter","14.79",141.1,0.21,2.55,0.71
"2017-12",2017,"12","Ontario","Clothing and footwear","14.139",88.1,-3.82,-37.34,-1.78
"2017-12",2017,"12","Ontario","Transportation","14.176",137,0.37,4.53,5.14
"2017-12",2017,"12","Ontario","Health and personal care","14.201",125.7,0.32,3.91,1.29
"2017-12",2017,"12","Ontario","Recreation, education and reading","14.219",114.5,-2.3,-24.36,1.69
"2017-12",2017,"12","Ontario","Goods","14.274",118,-0.25,-2.96,0.68
"2017-12",2017,"12","Ontario","Services","14.282",144.7,-0.62,-7.19,2.26
"2017-12",2017,"12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","All-items","15.2",130.1,-0.46,-5.38,1.56
"2017-12",2017,"12","Ottawa-Gatineau, Ontario part, Ontario/Quebec","Shelter","15.79",136.3,0.22,2.67,0.37
"2017-12",2017,"12","Toronto, Ontario","All-items","16.2",134,-0.45,-5.27,1.9
"2017-12",2017,"12","Toronto, Ontario","Shelter","16.79",144.1,0.14,1.69,1.19
"2017-12",2017,"12","Thunder Bay, Ontario","All-items","17.2",125.5,-0.55,-6.4,1.05
"2017-12",2017,"12","Thunder Bay, Ontario","Shelter","17.79",119.2,0.08,0.96,-0.5
"2017-12",2017,"12","Manitoba","All-items","18.2",131.5,-0.38,-4.47,2.9
"2017-12",2017,"12","Manitoba","Food","18.3",141.7,-0.91,-10.39,2.68
"2017-12",2017,"12","Manitoba","Shelter","18.79",146.5,0.21,2.55,2.95
"2017-12",2017,"12","Manitoba","Clothing and footwear","18.139",90,-3.12,-31.64,-0.66
"2017-12",2017,"12","Manitoba","Transportation","18.176",133.5,0.07,0.84,5.78
"2017-12",2017,"12","Manitoba","Health and personal care","18.201",117.8,0.68,8.47,2.17
"2017-12",2017,"12","Manitoba","Recreation, education and reading","18.219",111.8,-0.8,-9.19,2.01
"2017-12",2017,"12","Manitoba","Goods","18.274",118.7,-0.84,-9.63,3.31
"2017-12",2017,"12","Manitoba","Services","18.282",145.9,0,0,2.46
"2017-12",2017,"12","Winnipeg, Manitoba","All-items","19.2",131.1,-0.46,-5.38,2.74
"2017-12",2017,"12","Winnipeg, Manitoba","Shelter","19.79",144.6,0.14,1.69,2.77
"2017-12",2017,"12","Saskatchewan","All-items","20.2",135.9,-0.51,-5.95,3.42
"2017-12",2017,"12","Saskatchewan","Food","20.3",146.3,-0.61,-7.08,2.74
"2017-12",2017,"12","Saskatchewan","Shelter","20.79",165.1,-0.06,-0.72,2.42
"2017-12",2017,"12","Saskatchewan","Clothing and footwear","20.139",98.2,-4.1,-39.49,3.92
"2017-12",2017,"12","Saskatchewan","Transportation","20.176",130.4,0.08,0.96,6.54
"2017-12",2017,"12","Saskatchewan","Health and personal care","20.201",123.8,0,0,1.81
"2017-12",2017,"12","Saskatchewan","Recreation, education and reading","20.219",113,-1.31,-14.64,1.89
"2017-12",2017,"12","Saskatchewan","Goods","20.274",120.2,-0.91,-10.39,3.8
"2017-12",2017,"12","Saskatchewan","Services","20.282",155.6,-0.19,-2.26,2.91
"2017-12",2017,"12","Regina, Saskatchewan","All-items","21.2",136.9,-0.51,-5.95,3.56
"2017-12",2017,"12","Regina, Saskatchewan","Shelter","21.79",166.1,-0.06,-0.72,2.53
"2017-12",2017,"12","Saskatoon, Saskatchewan","All-items","22.2",136.5,-0.58,-6.74,3.57
"2017-12",2017,"12","Saskatoon, Saskatchewan","Shelter","22.79",164.9,-0.06,-0.72,3.06
"2017-12",2017,"12","Alberta","All-items","23.2",137.6,-0.58,-6.74,2
"2017-12",2017,"12","Alberta","Food","23.3",142.2,-0.28,-3.31,1.72
"2017-12",2017,"12","Alberta","Shelter","23.79",166.1,0.61,7.57,1.9
"2017-12",2017,"12","Alberta","Clothing and footwear","23.139",94.2,-2.79,-28.79,2.73
"2017-12",2017,"12","Alberta","Transportation","23.176",138,-0.43,-5.04,5.18
"2017-12",2017,"12","Alberta","Health and personal care","23.201",135.5,0.22,2.67,2.26
"2017-12",2017,"12","Alberta","Recreation, education and reading","23.219",109.9,-1.52,-16.79,-0.54
"2017-12",2017,"12","Alberta","Goods","23.274",117.9,-0.67,-7.75,3.15
"2017-12",2017,"12","Alberta","Services","23.282",159.3,-0.56,-6.52,1.01
"2017-12",2017,"12","Edmonton, Alberta","All-items","24.2",137.6,-0.65,-7.53,2.15
"2017-12",2017,"12","Edmonton, Alberta","Shelter","24.79",166.4,0.79,9.9,2.34
"2017-12",2017,"12","Calgary, Alberta","All-items","25.2",138,-0.65,-7.53,2
"2017-12",2017,"12","Calgary, Alberta","Shelter","25.79",166.9,0.72,8.99,2.2
"2017-12",2017,"12","British Columbia","All-items","26.2",125.2,-0.56,-6.52,2.04
"2017-12",2017,"12","British Columbia","Food","26.3",138.3,0.36,4.41,1.92
"2017-12",2017,"12","British Columbia","Shelter","26.79",120.7,0.08,0.96,3.07
"2017-12",2017,"12","British Columbia","Clothing and footwear","26.139",103,-2,-21.53,-1.25
"2017-12",2017,"12","British Columbia","Transportation","26.176",136.2,-0.29,-3.43,4.61
"2017-12",2017,"12","British Columbia","Health and personal care","26.201",117.5,-0.42,-4.93,1.21
"2017-12",2017,"12","British Columbia","Recreation, education and reading","26.219",118.8,-1.08,-12.22,0.51
"2017-12",2017,"12","British Columbia","Goods","26.274",118.1,-0.76,-8.75,1.72
"2017-12",2017,"12","British Columbia","Services","26.282",131.3,-0.38,-4.47,2.26
"2017-12",2017,"12","Vancouver, British Columbia","All-items","27.2",127.8,-0.47,-5.5,2.49
"2017-12",2017,"12","Vancouver, British Columbia","Shelter","27.79",126.7,0.16,1.94,4.37
"2017-12",2017,"12","Victoria, British Columbia","All-items","28.2",122.6,-0.65,-7.53,1.32
"2017-12",2017,"12","Victoria, British Columbia","Shelter","28.79",114.7,0.09,1.09,1.87
"2017-12",2017,"12","Whitehorse, Yukon","All-items","29.2",128.8,-0.16,-1.9,2.14
"2017-12",2017,"12","Whitehorse, Yukon","Food","29.3",132.1,-0.75,-8.64,-0.08
"2017-12",2017,"12","Whitehorse, Yukon","Shelter","29.79",151.6,0.73,9.12,3.41
"2017-12",2017,"12","Whitehorse, Yukon","Clothing and footwear","29.139",100.5,-1.76,-19.19,-1.28
"2017-12",2017,"12","Whitehorse, Yukon","Transportation","29.176",133.8,0.6,7.44,4.94
"2017-12",2017,"12","Whitehorse, Yukon","Health and personal care","29.201",125.5,-0.87,-9.95,1.78
"2017-12",2017,"12","Whitehorse, Yukon","Recreation, education and reading","29.219",99.4,-1.29,-14.43,1.95
"2017-12",2017,"12","Whitehorse, Yukon","Goods","29.274",118.6,-0.5,-5.84,2.33
"2017-12",2017,"12","Whitehorse, Yukon","Services","29.282",140.4,0.07,0.84,1.96
"2017-12",2017,"12","Yellowknife, Northwest Territories","All-items","30.2",135.1,0.52,6.42,2.43
"2017-12",2017,"12","Yellowknife, Northwest Territories","Food","30.3",141.6,-1.46,-16.18,1.58
"2017-12",2017,"12","Yellowknife, Northwest Territories","Shelter","30.79",155.2,2.11,28.48,3.67
"2017-12",2017,"12","Yellowknife, Northwest Territories","Clothing and footwear","30.139",107.2,-0.83,-9.52,0.37
"2017-12",2017,"12","Yellowknife, Northwest Territories","Transportation","30.176",134.4,1.9,25.34,6.08
"2017-12",2017,"12","Yellowknife, Northwest Territories","Health and personal care","30.201",121.1,-3.35,-33.56,0.08
"2017-12",2017,"12","Yellowknife, Northwest Territories","Recreation, education and reading","30.219",105.9,0,0,1.92
"2017-12",2017,"12","Yellowknife, Northwest Territories","Goods","30.274",128.4,0,0,2.72
"2017-12",2017,"12","Yellowknife, Northwest Territories","Services","30.282",141.5,1,12.68,2.17
"2017-12",2017,"12","Iqaluit, Nunavut","All-items","31.2",126,0,0,1.78
"2018-01",2018,"01","Canada","All-items","2.2",131.7,0.69,8.6,1.7
"2018-01",2018,"01","Canada","Food","2.3",144.7,0.91,11.48,2.26
"2018-01",2018,"01","Canada","Shelter","2.79",139.7,0.36,4.41,1.38
"2018-01",2018,"01","Canada","Clothing and footwear","2.139",91.7,-0.76,-8.75,0.66
"2018-01",2018,"01","Canada","Transportation","2.176",137.2,1.11,14.16,3.16
"2018-01",2018,"01","Canada","Health and personal care","2.201",125.1,0.56,6.93,1.38
"2018-01",2018,"01","Canada","Recreation, education and reading","2.219",111.8,0.54,6.68,0.45
"2018-01",2018,"01","Canada","Goods","2.274",120.2,0.67,8.34,1.09
"2018-01",2018,"01","Canada","Services","2.282",143.3,0.7,8.73,2.21
"2018-01",2018,"01","Newfoundland and Labrador","All-items","3.2",136.8,0.44,5.41,1.11
"2018-01",2018,"01","Newfoundland and Labrador","Food","3.3",144.8,0.07,0.84,0.21
"2018-01",2018,"01","Newfoundland and Labrador","Shelter","3.79",158.5,0.38,4.66,2.13
"2018-01",2018,"01","Newfoundland and Labrador","Clothing and footwear","3.139",98.2,0.72,8.99,4.69
"2018-01",2018,"01","Newfoundland and Labrador","Transportation","3.176",139.6,1.01,12.82,0.5
"2018-01",2018,"01","Newfoundland and Labrador","Health and personal care","3.201",120.2,0.42,5.16,1.01
"2018-01",2018,"01","Newfoundland and Labrador","Recreation, education and reading","3.219",109.2,-0.82,-9.41,0
"2018-01",2018,"01","Newfoundland and Labrador","Goods","3.274",128.3,0.47,5.79,0.55
"2018-01",2018,"01","Newfoundland and Labrador","Services","3.282",149.9,0.4,4.91,1.83
"2018-01",2018,"01","St. John's, Newfoundland and Labrador","All-items","4.2",136.2,0.37,4.53,0.96
"2018-01",2018,"01","St. John's, Newfoundland and Labrador","Shelter","4.79",154.1,0.26,3.17,1.38
"2018-01",2018,"01","Prince Edward Island","All-items","5.2",134.4,0.67,8.34,1.59
"2018-01",2018,"01","Prince Edward Island","Food","5.3",146.2,0.55,6.8,-0.14
"2018-01",2018,"01","Prince Edward Island","Shelter","5.79",136.9,0.59,7.31,2.24
"2018-01",2018,"01","Prince Edward Island","Clothing and footwear","5.139",100.4,1.11,14.16,2.24
"2018-01",2018,"01","Prince Edward Island","Transportation","5.176",136.3,1.26,16.21,2.4
"2018-01",2018,"01","Prince Edward Island","Health and personal care","5.201",125.3,1.21,15.53,2.04
"2018-01",2018,"01","Prince Edward Island","Recreation, education and reading","5.219",114.6,0.35,4.28,1.69
"2018-01",2018,"01","Prince Edward Island","Goods","5.274",134.2,1.05,13.35,1.36
"2018-01",2018,"01","Prince Edward Island","Services","5.282",134.5,0.3,3.66,1.89
"2018-01",2018,"01","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",133.8,0.75,9.38,1.67
"2018-01",2018,"01","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",133.7,0.6,7.44,2.22
"2018-01",2018,"01","Nova Scotia","All-items","7.2",133.5,0.53,6.55,1.37
"2018-01",2018,"01","Nova Scotia","Food","7.3",148.4,-0.07,-0.84,0.34
"2018-01",2018,"01","Nova Scotia","Shelter","7.79",144.2,0.91,11.48,2.05
"2018-01",2018,"01","Nova Scotia","Clothing and footwear","7.139",95.2,1.06,13.49,0.53
"2018-01",2018,"01","Nova Scotia","Transportation","7.176",130.6,1.08,13.76,2.59
"2018-01",2018,"01","Nova Scotia","Health and personal care","7.201",122.4,0.91,11.48,1.49
"2018-01",2018,"01","Nova Scotia","Recreation, education and reading","7.219",115.5,-0.26,-3.08,1.23
"2018-01",2018,"01","Nova Scotia","Goods","7.274",128.8,0.63,7.83,0.78
"2018-01",2018,"01","Nova Scotia","Services","7.282",139,0.36,4.41,2.06
"2018-01",2018,"01","Halifax, Nova Scotia","All-items","8.2",132.2,0.53,6.55,1.3
"2018-01",2018,"01","Halifax, Nova Scotia","Shelter","8.79",139,1.02,12.95,1.68
"2018-01",2018,"01","New Brunswick","All-items","9.2",132.5,0.3,3.66,1.84
"2018-01",2018,"01","New Brunswick","Food","9.3",149.7,0.2,2.43,0.94
"2018-01",2018,"01","New Brunswick","Shelter","9.79",136.4,0.37,4.53,1.49
"2018-01",2018,"01","New Brunswick","Clothing and footwear","9.139",99.9,-0.4,-4.7,3.52
"2018-01",2018,"01","New Brunswick","Transportation","9.176",131.8,1.07,13.62,2.17
"2018-01",2018,"01","New Brunswick","Health and personal care","9.201",117.2,0.6,7.44,1.74
"2018-01",2018,"01","New Brunswick","Recreation, education and reading","9.219",115.2,-1.03,-11.68,2.31
"2018-01",2018,"01","New Brunswick","Goods","9.274",128,0.16,1.94,1.67
"2018-01",2018,"01","New Brunswick","Services","9.282",138.5,0.51,6.29,2.14
"2018-01",2018,"01","Saint John, New Brunswick","All-items","10.2",132.4,0.3,3.66,1.85
"2018-01",2018,"01","Saint John, New Brunswick","Shelter","10.79",138.7,0.43,5.28,1.46
"2018-01",2018,"01","Quebec","All-items","11.2",127.8,0.24,2.92,1.27
"2018-01",2018,"01","Quebec","Food","11.3",145,0.49,6.04,1.19
"2018-01",2018,"01","Quebec","Shelter","11.79",132,0.15,1.81,0.84
"2018-01",2018,"01","Quebec","Clothing and footwear","11.139",90.8,-1.3,-14.53,2.6
"2018-01",2018,"01","Quebec","Transportation","11.176",134.6,1.13,14.44,3.3
"2018-01",2018,"01","Quebec","Health and personal care","11.201",123.8,-0.24,-2.84,0.57
"2018-01",2018,"01","Quebec","Recreation, education and reading","11.219",99.4,0.1,1.21,-1.19
"2018-01",2018,"01","Quebec","Goods","11.274",121,0.33,4.03,1.17
"2018-01",2018,"01","Quebec","Services","11.282",135.6,0.22,2.67,1.5
"2018-01",2018,"01","Québec, Quebec","All-items","12.2",127.5,0.24,2.92,1.11
"2018-01",2018,"01","Québec, Quebec","Shelter","12.79",131.9,0.15,1.81,0.46
"2018-01",2018,"01","Montréal, Quebec","All-items","13.2",128.2,0.23,2.8,1.58
"2018-01",2018,"01","Montréal, Quebec","Shelter","13.79",130.8,0.08,0.96,0.77
"2018-01",2018,"01","Ontario","All-items","14.2",133.2,0.91,11.48,1.83
"2018-01",2018,"01","Ontario","Food","14.3",146.3,1.39,18.02,2.96
"2018-01",2018,"01","Ontario","Shelter","14.79",141.7,0.43,5.28,1.07
"2018-01",2018,"01","Ontario","Clothing and footwear","14.139",87.6,-0.57,-6.63,-0.68
"2018-01",2018,"01","Ontario","Transportation","14.176",138.6,1.17,14.98,3.43
"2018-01",2018,"01","Ontario","Health and personal care","14.201",126.3,0.48,5.91,1.28
"2018-01",2018,"01","Ontario","Recreation, education and reading","14.219",115.1,0.52,6.42,1.68
"2018-01",2018,"01","Ontario","Goods","14.274",118.9,0.76,9.51,0.68
"2018-01",2018,"01","Ontario","Services","14.282",146.1,0.97,12.28,2.67
"2018-01",2018,"01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","All-items","15.2",131.3,0.92,11.62,1.86
"2018-01",2018,"01","Ottawa-Gatineau, Ontario part, Ontario/Quebec","Shelter","15.79",136.8,0.37,4.53,0.74
"2018-01",2018,"01","Toronto, Ontario","All-items","16.2",135.3,0.97,12.28,2.42
"2018-01",2018,"01","Toronto, Ontario","Shelter","16.79",144.9,0.56,6.93,1.83
"2018-01",2018,"01","Thunder Bay, Ontario","All-items","17.2",126.4,0.72,8.99,1.2
"2018-01",2018,"01","Thunder Bay, Ontario","Shelter","17.79",119.1,-0.08,-0.96,-0.67
"2018-01",2018,"01","Manitoba","All-items","18.2",132.3,0.61,7.57,2.08
"2018-01",2018,"01","Manitoba","Food","18.3",143.3,1.13,14.44,3.24
"2018-01",2018,"01","Manitoba","Shelter","18.79",146.8,0.2,2.43,2.8
"2018-01",2018,"01","Manitoba","Clothing and footwear","18.139",91.8,2,26.82,0.33
"2018-01",2018,"01","Manitoba","Transportation","18.176",135.3,1.35,17.46,3.44
"2018-01",2018,"01","Manitoba","Health and personal care","18.201",118.8,0.85,10.69,2.68
"2018-01",2018,"01","Manitoba","Recreation, education and reading","18.219",111.6,-0.18,-2.14,0.63
"2018-01",2018,"01","Manitoba","Goods","18.274",120,1.1,14.03,2.48
"2018-01",2018,"01","Manitoba","Services","18.282",146.1,0.14,1.69,1.74
"2018-01",2018,"01","Winnipeg, Manitoba","All-items","19.2",131.9,0.61,7.57,1.93
"2018-01",2018,"01","Winnipeg, Manitoba","Shelter","19.79",145.2,0.41,5.03,2.47
"2018-01",2018,"01","Saskatchewan","All-items","20.2",136.4,0.37,4.53,2.48
"2018-01",2018,"01","Saskatchewan","Food","20.3",146.8,0.34,4.16,3.16
"2018-01",2018,"01","Saskatchewan","Shelter","20.79",165.5,0.24,2.92,1.78
"2018-01",2018,"01","Saskatchewan","Clothing and footwear","20.139",100.4,2.24,30.45,4.15
"2018-01",2018,"01","Saskatchewan","Transportation","20.176",131.4,0.77,9.64,3.79
"2018-01",2018,"01","Saskatchewan","Health and personal care","20.201",125,0.97,12.28,2.54
"2018-01",2018,"01","Saskatchewan","Recreation, education and reading","20.219",113.4,0.35,4.28,0.89
"2018-01",2018,"01","Saskatchewan","Goods","20.274",120.8,0.5,6.17,2.37
"2018-01",2018,"01","Saskatchewan","Services","20.282",156.1,0.32,3.91,2.56
"2018-01",2018,"01","Regina, Saskatchewan","All-items","21.2",137.4,0.37,4.53,2.61
"2018-01",2018,"01","Regina, Saskatchewan","Shelter","21.79",166.1,0,0,2.03
"2018-01",2018,"01","Saskatoon, Saskatchewan","All-items","22.2",137.1,0.44,5.41,2.62
"2018-01",2018,"01","Saskatoon, Saskatchewan","Shelter","22.79",165.7,0.49,6.04,2.09
"2018-01",2018,"01","Alberta","All-items","23.2",138.9,0.94,11.88,1.39
"2018-01",2018,"01","Alberta","Food","23.3",143.7,1.05,13.35,2.72
"2018-01",2018,"01","Alberta","Shelter","23.79",167.1,0.6,7.44,0.48
"2018-01",2018,"01","Alberta","Clothing and footwear","23.139",92.7,-1.59,-17.5,1.31
"2018-01",2018,"01","Alberta","Transportation","23.176",140.2,1.59,20.84,2.71
"2018-01",2018,"01","Alberta","Health and personal care","23.201",137,1.11,14.16,2.78
"2018-01",2018,"01","Alberta","Recreation, education and reading","23.219",111.7,1.64,21.56,-0.45
"2018-01",2018,"01","Alberta","Goods","23.274",119,0.93,11.75,1.36
"2018-01",2018,"01","Alberta","Services","23.282",160.9,1,12.68,1.45
"2018-01",2018,"01","Edmonton, Alberta","All-items","24.2",139,1.02,12.95,1.53
"2018-01",2018,"01","Edmonton, Alberta","Shelter","24.79",167.7,0.78,9.77,0.48
"2018-01",2018,"01","Calgary, Alberta","All-items","25.2",139.3,0.94,11.88,1.38
"2018-01",2018,"01","Calgary, Alberta","Shelter","25.79",167.7,0.48,5.91,0.48
"2018-01",2018,"01","British Columbia","All-items","26.2",126.1,0.72,8.99,2.11
"2018-01",2018,"01","British Columbia","Food","26.3",139.2,0.65,8.08,2.28
"2018-01",2018,"01","British Columbia","Shelter","26.79",120.9,0.17,2.06,3.25
"2018-01",2018,"01","British Columbia","Clothing and footwear","26.139",101.5,-1.46,-16.18,-0.68
"2018-01",2018,"01","British Columbia","Transportation","26.176",137.4,0.88,11.09,3.08
"2018-01",2018,"01","British Columbia","Health and personal care","26.201",119,1.28,16.49,1.36
"2018-01",2018,"01","British Columbia","Recreation, education and reading","26.219",119.7,0.76,9.51,0.34
"2018-01",2018,"01","British Columbia","Goods","26.274",118.6,0.42,5.16,1.19
"2018-01",2018,"01","British Columbia","Services","26.282",132.5,0.91,11.48,2.79
"2018-01",2018,"01","Vancouver, British Columbia","All-items","27.2",128.7,0.7,8.73,2.71
"2018-01",2018,"01","Vancouver, British Columbia","Shelter","27.79",127.1,0.32,3.91,4.61
"2018-01",2018,"01","Victoria, British Columbia","All-items","28.2",123.4,0.65,8.08,1.48
"2018-01",2018,"01","Victoria, British Columbia","Shelter","28.79",114.7,0,0,1.87
"2018-01",2018,"01","Whitehorse, Yukon","All-items","29.2",128.9,0.08,0.96,1.58
"2018-01",2018,"01","Whitehorse, Yukon","Food","29.3",132.6,0.38,4.66,0.84
"2018-01",2018,"01","Whitehorse, Yukon","Shelter","29.79",152.4,0.53,6.55,3.6
"2018-01",2018,"01","Whitehorse, Yukon","Clothing and footwear","29.139",98.2,-2.29,-24.27,-1.5
"2018-01",2018,"01","Whitehorse, Yukon","Transportation","29.176",134.1,0.22,2.67,1.98
"2018-01",2018,"01","Whitehorse, Yukon","Health and personal care","29.201",128.5,2.39,32.77,2.72
"2018-01",2018,"01","Whitehorse, Yukon","Recreation, education and reading","29.219",98.7,-0.7,-8.08,0.51
"2018-01",2018,"01","Whitehorse, Yukon","Goods","29.274",118.5,-0.08,-0.96,1.28
"2018-01",2018,"01","Whitehorse, Yukon","Services","29.282",140.8,0.28,3.41,1.81
"2018-01",2018,"01","Yellowknife, Northwest Territories","All-items","30.2",135.4,0.22,2.67,1.35
"2018-01",2018,"01","Yellowknife, Northwest Territories","Food","30.3",142.6,0.71,8.86,0.99
"2018-01",2018,"01","Yellowknife, Northwest Territories","Shelter","30.79",155.9,0.45,5.54,3.93
"2018-01",2018,"01","Yellowknife, Northwest Territories","Clothing and footwear","30.139",108,0.75,9.38,1.22
"2018-01",2018,"01","Yellowknife, Northwest Territories","Transportation","30.176",134.9,0.37,4.53,2.43
"2018-01",2018,"01","Yellowknife, Northwest Territories","Health and personal care","30.201",123.9,2.31,31.53,1.31
