"DATE","Year","Month","GEO","Electric power, components","VALUE"
2018-04-01,2018,4,"British Columbia","Total generation",4843039
2018-04-01,2018,4,"British Columbia","Total receipts",1135894
2018-04-01,2018,4,"British Columbia","Receipts from other provinces",10334
2018-04-01,2018,4,"British Columbia","Purchased receipts from the United States",1125560
2018-04-01,2018,4,"British Columbia","Other receipts from the United States",NA
2018-04-01,2018,4,"British Columbia","Total deliveries",752156
2018-04-01,2018,4,"British Columbia","Deliveries to other provinces",331401
2018-04-01,2018,4,"British Columbia","Deliveries to the United States",420755
2018-04-01,2018,4,"British Columbia","Total firm deliveries",NA
2018-04-01,2018,4,"British Columbia","Firm deliveries to other provinces",NA
2018-04-01,2018,4,"British Columbia","Firm deliveries to the United States",NA
2018-04-01,2018,4,"British Columbia","Total non-firm deliveries",NA
2018-04-01,2018,4,"British Columbia","Non-firm deliveries to other provinces",NA
2018-04-01,2018,4,"British Columbia","Non-firm deliveries to the United States",NA
2018-04-01,2018,4,"British Columbia","Total other deliveries",NA
2018-04-01,2018,4,"British Columbia","Other deliveries to the United States",NA
2018-04-01,2018,4,"British Columbia","Total electricity available for use within specific geographic border",5226777
2018-04-01,2018,4,"Yukon","Total generation",41865
2018-04-01,2018,4,"Yukon","Total electricity available for use within specific geographic border",41865
2018-04-01,2018,4,"Northwest Territories","Total generation",56272
2018-04-01,2018,4,"Northwest Territories","Total electricity available for use within specific geographic border",56272
2018-04-01,2018,4,"Nunavut","Total generation",16368
2018-04-01,2018,4,"Nunavut","Total electricity available for use within specific geographic border",16368
2018-05-01,2018,5,"Canada","Total generation",48069188
2018-05-01,2018,5,"Canada","Total receipts",1097560
2018-05-01,2018,5,"Canada","Purchased receipts from the United States",1097560
2018-05-01,2018,5,"Canada","Other receipts from the United States",NA
2018-05-01,2018,5,"Canada","Total deliveries",5602466
2018-05-01,2018,5,"Canada","Deliveries to the United States",5602466
2018-05-01,2018,5,"Canada","Total firm deliveries",NA
2018-05-01,2018,5,"Canada","Firm deliveries to the United States",NA
2018-05-01,2018,5,"Canada","Total non-firm deliveries",NA
2018-05-01,2018,5,"Canada","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"Canada","Total other deliveries",NA
2018-05-01,2018,5,"Canada","Other deliveries to the United States",NA
2018-05-01,2018,5,"Canada","Total electricity available for use within specific geographic border",43564282
2018-05-01,2018,5,"Newfoundland and Labrador","Total generation",3096576
2018-05-01,2018,5,"Newfoundland and Labrador","Total receipts",1840
2018-05-01,2018,5,"Newfoundland and Labrador","Receipts from other provinces",1840
2018-05-01,2018,5,"Newfoundland and Labrador","Purchased receipts from the United States",0
2018-05-01,2018,5,"Newfoundland and Labrador","Total deliveries",2280399
2018-05-01,2018,5,"Newfoundland and Labrador","Deliveries to other provinces",2136640
2018-05-01,2018,5,"Newfoundland and Labrador","Deliveries to the United States",143759
2018-05-01,2018,5,"Newfoundland and Labrador","Total firm deliveries",NA
2018-05-01,2018,5,"Newfoundland and Labrador","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"Newfoundland and Labrador","Total non-firm deliveries",NA
2018-05-01,2018,5,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",818017
2018-05-01,2018,5,"Prince Edward Island","Total generation",51230
2018-05-01,2018,5,"Prince Edward Island","Total receipts",83490
2018-05-01,2018,5,"Prince Edward Island","Receipts from other provinces",83490
2018-05-01,2018,5,"Prince Edward Island","Total deliveries",24906
2018-05-01,2018,5,"Prince Edward Island","Deliveries to other provinces",24906
2018-05-01,2018,5,"Prince Edward Island","Total firm deliveries",NA
2018-05-01,2018,5,"Prince Edward Island","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"Prince Edward Island","Total non-firm deliveries",NA
2018-05-01,2018,5,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"Prince Edward Island","Total electricity available for use within specific geographic border",109814
2018-05-01,2018,5,"Nova Scotia","Total generation",768184
2018-05-01,2018,5,"Nova Scotia","Total receipts",351
2018-05-01,2018,5,"Nova Scotia","Receipts from other provinces",351
2018-05-01,2018,5,"Nova Scotia","Purchased receipts from the United States",0
2018-05-01,2018,5,"Nova Scotia","Total deliveries",6195
2018-05-01,2018,5,"Nova Scotia","Deliveries to other provinces",4272
2018-05-01,2018,5,"Nova Scotia","Deliveries to the United States",1923
2018-05-01,2018,5,"Nova Scotia","Total firm deliveries",NA
2018-05-01,2018,5,"Nova Scotia","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"Nova Scotia","Firm deliveries to the United States",NA
2018-05-01,2018,5,"Nova Scotia","Total non-firm deliveries",NA
2018-05-01,2018,5,"Nova Scotia","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"Nova Scotia","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"Nova Scotia","Total electricity available for use within specific geographic border",762340
2018-05-01,2018,5,"New Brunswick","Total generation",880224
2018-05-01,2018,5,"New Brunswick","Total receipts",265546
2018-05-01,2018,5,"New Brunswick","Receipts from other provinces",251144
2018-05-01,2018,5,"New Brunswick","Purchased receipts from the United States",14402
2018-05-01,2018,5,"New Brunswick","Other receipts from the United States",NA
2018-05-01,2018,5,"New Brunswick","Total deliveries",166642
2018-05-01,2018,5,"New Brunswick","Deliveries to other provinces",83490
2018-05-01,2018,5,"New Brunswick","Deliveries to the United States",83152
2018-05-01,2018,5,"New Brunswick","Total firm deliveries",NA
2018-05-01,2018,5,"New Brunswick","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"New Brunswick","Firm deliveries to the United States",NA
2018-05-01,2018,5,"New Brunswick","Total non-firm deliveries",NA
2018-05-01,2018,5,"New Brunswick","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"New Brunswick","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"New Brunswick","Total other deliveries",NA
2018-05-01,2018,5,"New Brunswick","Other deliveries to the United States",NA
2018-05-01,2018,5,"New Brunswick","Total electricity available for use within specific geographic border",979128
2018-05-01,2018,5,"Quebec","Total generation",15430974
2018-05-01,2018,5,"Quebec","Total receipts",2382728
2018-05-01,2018,5,"Quebec","Receipts from other provinces",2382728
2018-05-01,2018,5,"Quebec","Purchased receipts from the United States",0
2018-05-01,2018,5,"Quebec","Other receipts from the United States",NA
2018-05-01,2018,5,"Quebec","Total deliveries",2802926
2018-05-01,2018,5,"Quebec","Deliveries to other provinces",671940
2018-05-01,2018,5,"Quebec","Deliveries to the United States",2130986
2018-05-01,2018,5,"Quebec","Total firm deliveries",NA
2018-05-01,2018,5,"Quebec","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"Quebec","Firm deliveries to the United States",NA
2018-05-01,2018,5,"Quebec","Total non-firm deliveries",NA
2018-05-01,2018,5,"Quebec","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"Quebec","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"Quebec","Total other deliveries",NA
2018-05-01,2018,5,"Quebec","Other deliveries to the United States",NA
2018-05-01,2018,5,"Quebec","Total electricity available for use within specific geographic border",15010776
2018-05-01,2018,5,"Ontario","Total generation",12189386
2018-05-01,2018,5,"Ontario","Total receipts",538895
2018-05-01,2018,5,"Ontario","Receipts from other provinces",516424
2018-05-01,2018,5,"Ontario","Purchased receipts from the United States",22471
2018-05-01,2018,5,"Ontario","Other receipts from the United States",NA
2018-05-01,2018,5,"Ontario","Total deliveries",2112414
2018-05-01,2018,5,"Ontario","Deliveries to other provinces",246455
2018-05-01,2018,5,"Ontario","Deliveries to the United States",1865959
2018-05-01,2018,5,"Ontario","Total firm deliveries",NA
2018-05-01,2018,5,"Ontario","Firm deliveries to the United States",NA
2018-05-01,2018,5,"Ontario","Total non-firm deliveries",NA
2018-05-01,2018,5,"Ontario","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"Ontario","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"Ontario","Total other deliveries",NA
2018-05-01,2018,5,"Ontario","Other deliveries to the United States",NA
2018-05-01,2018,5,"Ontario","Total electricity available for use within specific geographic border",10615867
2018-05-01,2018,5,"Manitoba","Total generation",2603666
2018-05-01,2018,5,"Manitoba","Total receipts",2229
2018-05-01,2018,5,"Manitoba","Receipts from other provinces",507
2018-05-01,2018,5,"Manitoba","Purchased receipts from the United States",1722
2018-05-01,2018,5,"Manitoba","Other receipts from the United States",NA
2018-05-01,2018,5,"Manitoba","Total deliveries",716969
2018-05-01,2018,5,"Manitoba","Deliveries to other provinces",83481
2018-05-01,2018,5,"Manitoba","Deliveries to the United States",633488
2018-05-01,2018,5,"Manitoba","Total firm deliveries",NA
2018-05-01,2018,5,"Manitoba","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"Manitoba","Firm deliveries to the United States",NA
2018-05-01,2018,5,"Manitoba","Total non-firm deliveries",NA
2018-05-01,2018,5,"Manitoba","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"Manitoba","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"Manitoba","Total other deliveries",NA
2018-05-01,2018,5,"Manitoba","Other deliveries to the United States",NA
2018-05-01,2018,5,"Manitoba","Total electricity available for use within specific geographic border",1888926
2018-05-01,2018,5,"Saskatchewan","Total generation",1990944
2018-05-01,2018,5,"Saskatchewan","Total receipts",31162
2018-05-01,2018,5,"Saskatchewan","Receipts from other provinces",26015
2018-05-01,2018,5,"Saskatchewan","Purchased receipts from the United States",5147
2018-05-01,2018,5,"Saskatchewan","Other receipts from the United States",NA
2018-05-01,2018,5,"Saskatchewan","Total deliveries",83917
2018-05-01,2018,5,"Saskatchewan","Deliveries to other provinces",55738
2018-05-01,2018,5,"Saskatchewan","Deliveries to the United States",28179
2018-05-01,2018,5,"Saskatchewan","Total firm deliveries",NA
2018-05-01,2018,5,"Saskatchewan","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"Saskatchewan","Firm deliveries to the United States",NA
2018-05-01,2018,5,"Saskatchewan","Total non-firm deliveries",NA
2018-05-01,2018,5,"Saskatchewan","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"Saskatchewan","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"Saskatchewan","Total other deliveries",NA
2018-05-01,2018,5,"Saskatchewan","Other deliveries to the United States",NA
2018-05-01,2018,5,"Saskatchewan","Total electricity available for use within specific geographic border",1938189
2018-05-01,2018,5,"Alberta","Total generation",5867387
2018-05-01,2018,5,"Alberta","Total receipts",649897
2018-05-01,2018,5,"Alberta","Receipts from other provinces",415494
2018-05-01,2018,5,"Alberta","Purchased receipts from the United States",234403
2018-05-01,2018,5,"Alberta","Total deliveries",48200
2018-05-01,2018,5,"Alberta","Deliveries to other provinces",45365
2018-05-01,2018,5,"Alberta","Deliveries to the United States",2835
2018-05-01,2018,5,"Alberta","Total firm deliveries",NA
2018-05-01,2018,5,"Alberta","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"Alberta","Firm deliveries to the United States",NA
2018-05-01,2018,5,"Alberta","Total non-firm deliveries",NA
2018-05-01,2018,5,"Alberta","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"Alberta","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"Alberta","Total electricity available for use within specific geographic border",6469084
2018-05-01,2018,5,"British Columbia","Total generation",5087534
2018-05-01,2018,5,"British Columbia","Total receipts",869151
2018-05-01,2018,5,"British Columbia","Receipts from other provinces",49736
2018-05-01,2018,5,"British Columbia","Purchased receipts from the United States",819415
2018-05-01,2018,5,"British Columbia","Other receipts from the United States",NA
2018-05-01,2018,5,"British Columbia","Total deliveries",1097536
2018-05-01,2018,5,"British Columbia","Deliveries to other provinces",385351
2018-05-01,2018,5,"British Columbia","Deliveries to the United States",712185
2018-05-01,2018,5,"British Columbia","Total firm deliveries",NA
2018-05-01,2018,5,"British Columbia","Firm deliveries to other provinces",NA
2018-05-01,2018,5,"British Columbia","Firm deliveries to the United States",NA
2018-05-01,2018,5,"British Columbia","Total non-firm deliveries",NA
2018-05-01,2018,5,"British Columbia","Non-firm deliveries to other provinces",NA
2018-05-01,2018,5,"British Columbia","Non-firm deliveries to the United States",NA
2018-05-01,2018,5,"British Columbia","Total other deliveries",NA
2018-05-01,2018,5,"British Columbia","Other deliveries to the United States",NA
2018-05-01,2018,5,"British Columbia","Total electricity available for use within specific geographic border",4859149
2018-05-01,2018,5,"Yukon","Total generation",31590
2018-05-01,2018,5,"Yukon","Total electricity available for use within specific geographic border",31590
2018-05-01,2018,5,"Northwest Territories","Total generation",56606
2018-05-01,2018,5,"Northwest Territories","Total electricity available for use within specific geographic border",56606
2018-05-01,2018,5,"Nunavut","Total generation",14887
2018-05-01,2018,5,"Nunavut","Total electricity available for use within specific geographic border",14887
2018-06-01,2018,6,"Canada","Total generation",46988668
2018-06-01,2018,6,"Canada","Total receipts",1008342
2018-06-01,2018,6,"Canada","Purchased receipts from the United States",1008342
2018-06-01,2018,6,"Canada","Other receipts from the United States",NA
2018-06-01,2018,6,"Canada","Total deliveries",5445204
2018-06-01,2018,6,"Canada","Deliveries to the United States",5445204
2018-06-01,2018,6,"Canada","Total firm deliveries",NA
2018-06-01,2018,6,"Canada","Firm deliveries to the United States",NA
2018-06-01,2018,6,"Canada","Total non-firm deliveries",NA
2018-06-01,2018,6,"Canada","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"Canada","Total other deliveries",NA
2018-06-01,2018,6,"Canada","Other deliveries to the United States",NA
2018-06-01,2018,6,"Canada","Total electricity available for use within specific geographic border",42551806
2018-06-01,2018,6,"Newfoundland and Labrador","Total generation",2615620
2018-06-01,2018,6,"Newfoundland and Labrador","Total receipts",6068
2018-06-01,2018,6,"Newfoundland and Labrador","Receipts from other provinces",6068
2018-06-01,2018,6,"Newfoundland and Labrador","Purchased receipts from the United States",0
2018-06-01,2018,6,"Newfoundland and Labrador","Total deliveries",1855597
2018-06-01,2018,6,"Newfoundland and Labrador","Deliveries to other provinces",1716518
2018-06-01,2018,6,"Newfoundland and Labrador","Deliveries to the United States",139079
2018-06-01,2018,6,"Newfoundland and Labrador","Total firm deliveries",NA
2018-06-01,2018,6,"Newfoundland and Labrador","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"Newfoundland and Labrador","Total non-firm deliveries",NA
2018-06-01,2018,6,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",766091
2018-06-01,2018,6,"Prince Edward Island","Total generation",44886
2018-06-01,2018,6,"Prince Edward Island","Total receipts",84802
2018-06-01,2018,6,"Prince Edward Island","Receipts from other provinces",84802
2018-06-01,2018,6,"Prince Edward Island","Total deliveries",21423
2018-06-01,2018,6,"Prince Edward Island","Deliveries to other provinces",21423
2018-06-01,2018,6,"Prince Edward Island","Total firm deliveries",NA
2018-06-01,2018,6,"Prince Edward Island","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"Prince Edward Island","Total non-firm deliveries",NA
2018-06-01,2018,6,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"Prince Edward Island","Total electricity available for use within specific geographic border",108265
2018-06-01,2018,6,"Nova Scotia","Total generation",692314
2018-06-01,2018,6,"Nova Scotia","Total receipts",21296
2018-06-01,2018,6,"Nova Scotia","Receipts from other provinces",21296
2018-06-01,2018,6,"Nova Scotia","Purchased receipts from the United States",0
2018-06-01,2018,6,"Nova Scotia","Total deliveries",11760
2018-06-01,2018,6,"Nova Scotia","Deliveries to other provinces",8199
2018-06-01,2018,6,"Nova Scotia","Deliveries to the United States",3561
2018-06-01,2018,6,"Nova Scotia","Total firm deliveries",NA
2018-06-01,2018,6,"Nova Scotia","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"Nova Scotia","Firm deliveries to the United States",NA
2018-06-01,2018,6,"Nova Scotia","Total non-firm deliveries",NA
2018-06-01,2018,6,"Nova Scotia","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"Nova Scotia","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"Nova Scotia","Total electricity available for use within specific geographic border",701850
2018-06-01,2018,6,"New Brunswick","Total generation",905491
2018-06-01,2018,6,"New Brunswick","Total receipts",197729
2018-06-01,2018,6,"New Brunswick","Receipts from other provinces",178755
2018-06-01,2018,6,"New Brunswick","Purchased receipts from the United States",18974
2018-06-01,2018,6,"New Brunswick","Other receipts from the United States",NA
2018-06-01,2018,6,"New Brunswick","Total deliveries",197171
2018-06-01,2018,6,"New Brunswick","Deliveries to other provinces",104549
2018-06-01,2018,6,"New Brunswick","Deliveries to the United States",92622
2018-06-01,2018,6,"New Brunswick","Total firm deliveries",NA
2018-06-01,2018,6,"New Brunswick","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"New Brunswick","Firm deliveries to the United States",NA
2018-06-01,2018,6,"New Brunswick","Total non-firm deliveries",NA
2018-06-01,2018,6,"New Brunswick","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"New Brunswick","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"New Brunswick","Total other deliveries",NA
2018-06-01,2018,6,"New Brunswick","Other deliveries to the United States",NA
2018-06-01,2018,6,"New Brunswick","Total electricity available for use within specific geographic border",906049
2018-06-01,2018,6,"Quebec","Total generation",15100562
2018-06-01,2018,6,"Quebec","Total receipts",1905417
2018-06-01,2018,6,"Quebec","Receipts from other provinces",1899354
2018-06-01,2018,6,"Quebec","Purchased receipts from the United States",6063
2018-06-01,2018,6,"Quebec","Other receipts from the United States",NA
2018-06-01,2018,6,"Quebec","Total deliveries",3270191
2018-06-01,2018,6,"Quebec","Deliveries to other provinces",798773
2018-06-01,2018,6,"Quebec","Deliveries to the United States",2471418
2018-06-01,2018,6,"Quebec","Total firm deliveries",NA
2018-06-01,2018,6,"Quebec","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"Quebec","Firm deliveries to the United States",NA
2018-06-01,2018,6,"Quebec","Total non-firm deliveries",NA
2018-06-01,2018,6,"Quebec","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"Quebec","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"Quebec","Total other deliveries",NA
2018-06-01,2018,6,"Quebec","Other deliveries to the United States",NA
2018-06-01,2018,6,"Quebec","Total electricity available for use within specific geographic border",13735788
2018-06-01,2018,6,"Ontario","Total generation",12338008
2018-06-01,2018,6,"Ontario","Total receipts",702766
2018-06-01,2018,6,"Ontario","Receipts from other provinces",689369
2018-06-01,2018,6,"Ontario","Purchased receipts from the United States",13397
2018-06-01,2018,6,"Ontario","Other receipts from the United States",NA
2018-06-01,2018,6,"Ontario","Total deliveries",1620918
2018-06-01,2018,6,"Ontario","Deliveries to other provinces",183206
2018-06-01,2018,6,"Ontario","Deliveries to the United States",1437712
2018-06-01,2018,6,"Ontario","Total firm deliveries",NA
2018-06-01,2018,6,"Ontario","Firm deliveries to the United States",NA
2018-06-01,2018,6,"Ontario","Total non-firm deliveries",NA
2018-06-01,2018,6,"Ontario","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"Ontario","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"Ontario","Total other deliveries",NA
2018-06-01,2018,6,"Ontario","Other deliveries to the United States",NA
2018-06-01,2018,6,"Ontario","Total electricity available for use within specific geographic border",11419856
2018-06-01,2018,6,"Manitoba","Total generation",2518549
2018-06-01,2018,6,"Manitoba","Total receipts",3756
2018-06-01,2018,6,"Manitoba","Receipts from other provinces",523
2018-06-01,2018,6,"Manitoba","Purchased receipts from the United States",3233
2018-06-01,2018,6,"Manitoba","Other receipts from the United States",NA
2018-06-01,2018,6,"Manitoba","Total deliveries",682488
2018-06-01,2018,6,"Manitoba","Deliveries to other provinces",62163
2018-06-01,2018,6,"Manitoba","Deliveries to the United States",620325
2018-06-01,2018,6,"Manitoba","Total firm deliveries",NA
2018-06-01,2018,6,"Manitoba","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"Manitoba","Firm deliveries to the United States",NA
2018-06-01,2018,6,"Manitoba","Total non-firm deliveries",NA
2018-06-01,2018,6,"Manitoba","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"Manitoba","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"Manitoba","Total other deliveries",NA
2018-06-01,2018,6,"Manitoba","Other deliveries to the United States",NA
2018-06-01,2018,6,"Manitoba","Total electricity available for use within specific geographic border",1839817
2018-06-01,2018,6,"Saskatchewan","Total generation",1888895
2018-06-01,2018,6,"Saskatchewan","Total receipts",24424
2018-06-01,2018,6,"Saskatchewan","Receipts from other provinces",18960
2018-06-01,2018,6,"Saskatchewan","Purchased receipts from the United States",5464
2018-06-01,2018,6,"Saskatchewan","Other receipts from the United States",NA
2018-06-01,2018,6,"Saskatchewan","Total deliveries",55032
2018-06-01,2018,6,"Saskatchewan","Deliveries to other provinces",42645
2018-06-01,2018,6,"Saskatchewan","Deliveries to the United States",12387
2018-06-01,2018,6,"Saskatchewan","Total firm deliveries",NA
2018-06-01,2018,6,"Saskatchewan","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"Saskatchewan","Firm deliveries to the United States",NA
2018-06-01,2018,6,"Saskatchewan","Total non-firm deliveries",NA
2018-06-01,2018,6,"Saskatchewan","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"Saskatchewan","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"Saskatchewan","Total other deliveries",NA
2018-06-01,2018,6,"Saskatchewan","Other deliveries to the United States",NA
2018-06-01,2018,6,"Saskatchewan","Total electricity available for use within specific geographic border",1858287
2018-06-01,2018,6,"Alberta","Total generation",5697881
2018-06-01,2018,6,"Alberta","Total receipts",576529
2018-06-01,2018,6,"Alberta","Receipts from other provinces",346212
2018-06-01,2018,6,"Alberta","Purchased receipts from the United States",230317
2018-06-01,2018,6,"Alberta","Total deliveries",41624
2018-06-01,2018,6,"Alberta","Deliveries to other provinces",39881
2018-06-01,2018,6,"Alberta","Deliveries to the United States",1743
2018-06-01,2018,6,"Alberta","Total firm deliveries",NA
2018-06-01,2018,6,"Alberta","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"Alberta","Firm deliveries to the United States",NA
2018-06-01,2018,6,"Alberta","Total non-firm deliveries",NA
2018-06-01,2018,6,"Alberta","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"Alberta","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"Alberta","Total electricity available for use within specific geographic border",6232786
2018-06-01,2018,6,"British Columbia","Total generation",5087677
2018-06-01,2018,6,"British Columbia","Total receipts",778675
2018-06-01,2018,6,"British Columbia","Receipts from other provinces",47781
2018-06-01,2018,6,"British Columbia","Purchased receipts from the United States",730894
2018-06-01,2018,6,"British Columbia","Other receipts from the United States",NA
2018-06-01,2018,6,"British Columbia","Total deliveries",981000
2018-06-01,2018,6,"British Columbia","Deliveries to other provinces",314643
2018-06-01,2018,6,"British Columbia","Deliveries to the United States",666357
2018-06-01,2018,6,"British Columbia","Total firm deliveries",NA
2018-06-01,2018,6,"British Columbia","Firm deliveries to other provinces",NA
2018-06-01,2018,6,"British Columbia","Firm deliveries to the United States",NA
2018-06-01,2018,6,"British Columbia","Total non-firm deliveries",NA
2018-06-01,2018,6,"British Columbia","Non-firm deliveries to other provinces",NA
2018-06-01,2018,6,"British Columbia","Non-firm deliveries to the United States",NA
2018-06-01,2018,6,"British Columbia","Total other deliveries",NA
2018-06-01,2018,6,"British Columbia","Other deliveries to the United States",NA
2018-06-01,2018,6,"British Columbia","Total electricity available for use within specific geographic border",4885352
2018-06-01,2018,6,"Yukon","Total generation",32737
2018-06-01,2018,6,"Yukon","Total electricity available for use within specific geographic border",32737
2018-06-01,2018,6,"Northwest Territories","Total generation",52210
2018-06-01,2018,6,"Northwest Territories","Total electricity available for use within specific geographic border",52210
2018-06-01,2018,6,"Nunavut","Total generation",13838
2018-06-01,2018,6,"Nunavut","Total electricity available for use within specific geographic border",13838
2018-07-01,2018,7,"Canada","Total generation",52651949
2018-07-01,2018,7,"Canada","Total receipts",675781
2018-07-01,2018,7,"Canada","Purchased receipts from the United States",675781
2018-07-01,2018,7,"Canada","Other receipts from the United States",NA
2018-07-01,2018,7,"Canada","Total deliveries",6559876
2018-07-01,2018,7,"Canada","Deliveries to the United States",6559876
2018-07-01,2018,7,"Canada","Total firm deliveries",NA
2018-07-01,2018,7,"Canada","Firm deliveries to the United States",NA
2018-07-01,2018,7,"Canada","Total non-firm deliveries",NA
2018-07-01,2018,7,"Canada","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"Canada","Total other deliveries",NA
2018-07-01,2018,7,"Canada","Other deliveries to the United States",NA
2018-07-01,2018,7,"Canada","Total electricity available for use within specific geographic border",46767854
2018-07-01,2018,7,"Newfoundland and Labrador","Total generation",2864933
2018-07-01,2018,7,"Newfoundland and Labrador","Total receipts",1649
2018-07-01,2018,7,"Newfoundland and Labrador","Receipts from other provinces",1649
2018-07-01,2018,7,"Newfoundland and Labrador","Purchased receipts from the United States",0
2018-07-01,2018,7,"Newfoundland and Labrador","Total deliveries",2189914
2018-07-01,2018,7,"Newfoundland and Labrador","Deliveries to other provinces",2035400
2018-07-01,2018,7,"Newfoundland and Labrador","Deliveries to the United States",154514
2018-07-01,2018,7,"Newfoundland and Labrador","Total firm deliveries",NA
2018-07-01,2018,7,"Newfoundland and Labrador","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"Newfoundland and Labrador","Total non-firm deliveries",NA
2018-07-01,2018,7,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",676668
2018-07-01,2018,7,"Prince Edward Island","Total generation",43920
2018-07-01,2018,7,"Prince Edward Island","Total receipts",101977
2018-07-01,2018,7,"Prince Edward Island","Receipts from other provinces",101977
2018-07-01,2018,7,"Prince Edward Island","Total deliveries",19102
2018-07-01,2018,7,"Prince Edward Island","Deliveries to other provinces",19102
2018-07-01,2018,7,"Prince Edward Island","Total firm deliveries",NA
2018-07-01,2018,7,"Prince Edward Island","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"Prince Edward Island","Total non-firm deliveries",NA
2018-07-01,2018,7,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"Prince Edward Island","Total electricity available for use within specific geographic border",126795
2018-07-01,2018,7,"Nova Scotia","Total generation",723837
2018-07-01,2018,7,"Nova Scotia","Total receipts",77303
2018-07-01,2018,7,"Nova Scotia","Receipts from other provinces",77303
2018-07-01,2018,7,"Nova Scotia","Purchased receipts from the United States",0
2018-07-01,2018,7,"Nova Scotia","Total deliveries",4106
2018-07-01,2018,7,"Nova Scotia","Deliveries to other provinces",2053
2018-07-01,2018,7,"Nova Scotia","Deliveries to the United States",2053
2018-07-01,2018,7,"Nova Scotia","Total firm deliveries",NA
2018-07-01,2018,7,"Nova Scotia","Firm deliveries to other provinces",NA
2018-07-01,2018,7,"Nova Scotia","Firm deliveries to the United States",NA
2018-07-01,2018,7,"Nova Scotia","Total non-firm deliveries",NA
2018-07-01,2018,7,"Nova Scotia","Non-firm deliveries to other provinces",NA
2018-07-01,2018,7,"Nova Scotia","Non-firm deliveries to the United States",NA
2018-07-01,2018,7,"Nova Scotia","Total electricity available for use within specific geographic border",797034
2018-07-01,2018,7,"New Brunswick","Total generation",1022980
2018-07-01,2018,7,"New Brunswick","Total receipts",149490
2018-07-01,2018,7,"New Brunswick","Receipts from other provinces",138565
2018-07-01,2018,7,"New Brunswick","Purchased receipts from the United States",10925
2018-07-01,2018,7,"New Brunswick","Other receipts from the United States",NA
2018-07-01,2018,7,"New Brunswick","Total deliveries",259421
